Year,Month,CTI,SOI,PDO,NAO,AMO,IOD,AO,QBO,EP,CP,PNA,AAO
1967,10,-0.693,-0.17,-0.64,2.9,-0.094,0.78,1.2308,NaN,-2.11,0.419,0.17,NaN
1967,11,-0.54,-0.57,-0.05,1.2,-0.229,0.52,0.43282,NaN,-2.26,0.597,-0.38,NaN
1967,12,-0.499,-0.78,-0.4,-1.8,-0.147,0.24,-0.32901,NaN,-2.11,0.629,-1.38,NaN
1968,1,-0.727,0.47,-0.95,0.2,-0.241,0.4,-0.32492,NaN,-1.94,0.116,-1.46,NaN
1968,2,-0.815,0.77,-0.4,-2.1,-0.192,0.54,-1.5689,NaN,-1.73,0.0135,2.37,NaN
1968,3,-0.82,-0.56,-0.31,2,-0.203,0.31,2.2404,NaN,-1.61,0.107,0.74,NaN
1968,4,-0.453,-0.31,-1.03,-2.2,-0.15,0.23,0.27927,NaN,-1.34,0.801,-1.07,NaN
1968,5,-0.465,1.21,-0.53,-1.9,-0.118,0.48,-0.21918,NaN,-1.36,0.929,0.19,NaN
1968,6,-0.0517,1.27,-0.35,0.8,-0.257,0.49,0.34841,NaN,-1.6,1.61,0.3,NaN
1968,7,0.297,0.77,0.53,-6.6,-0.224,0.06,-0.60534,NaN,-0.522,1.1,0.33,NaN
1968,8,0.477,-0.2,0.19,-1.6,-0.208,-0.26,-0.54932,NaN,-0.479,0.546,-0.26,NaN
1968,9,0.422,-0.36,0.06,-1.6,-0.144,-0.21,-1.0816,NaN,-0.39,-0.0791,-0.14,NaN
1968,10,0.444,-0.35,-0.34,-4.2,-0.108,-0.15,-1.1335,NaN,-0.553,0.708,-0.42,NaN
1968,11,0.584,-0.44,-0.44,-1.9,-0.102,-0.22,-1.8179,NaN,-1.26,1.27,1.28,NaN
1968,12,0.741,0.13,-1.27,-2.3,-0.121,-0.19,-0.8296,NaN,-0.953,1.24,-1.33,NaN
1969,1,0.752,-1.36,-1.26,-4.3,-0.057,-0.22,-3.0823,NaN,-1.14,1.89,-2.49,NaN
1969,2,0.395,-0.85,-0.95,-4,0.11,-0.42,-2.9116,NaN,-1.79,2.36,-0.11,NaN
1969,3,0.407,-0.03,-0.5,-3,0.213,-0.33,-1.3987,NaN,-0.795,0.591,0.74,NaN
1969,4,0.524,-0.9,-0.44,1.6,0.155,-0.06,0.64105,NaN,-0.25,0.204,0.77,NaN
1969,5,1.03,-0.78,-0.2,-2,0.016,-0.21,-0.59524,NaN,0.517,-0.363,0.77,NaN
1969,6,0.709,-0.24,0.89,0.5,0.034,-0.6,-0.22755,NaN,0.361,-0.255,0.75,NaN
1969,7,0.275,-0.73,0.1,2.7,0.099,-0.68,0.44682,NaN,-0.0788,-0.0871,-0.31,NaN
1969,8,0.666,-0.71,-0.81,-0.6,-0.095,-0.45,-0.68271,NaN,-0.468,0.577,-0.29,NaN
1969,9,0.687,-1.1,-0.66,2.3,-0.101,0.04,0.070092,NaN,-0.634,0.841,0.12,NaN
1969,10,0.922,-1.35,1.12,1.4,-0.18,0.49,0.022594,NaN,-0.156,0.644,0.78,NaN
1969,11,0.915,-0.18,0.15,-0.9,-0.118,0.3,0.44448,NaN,-0.341,0.468,1.14,NaN
1969,12,1.12,0.24,1.38,1.1,-0.026,0,-1.3893,NaN,0.193,0.52,2.3,NaN
1970,1,0.691,-1.26,0.61,-3,-0.005,0.31,-2.1037,NaN,0.068,0.477,0.62,NaN
1970,2,0.214,-1.22,0.43,0.9,-0.043,0.41,-0.87278,NaN,-0.871,0.767,1.74,NaN
1970,3,-0.135,0.06,1.33,-1.8,0.025,-0.03,-2.0111,NaN,-1.06,0.911,0.81,NaN
1970,4,0.0432,-0.56,0.43,0.9,0.026,-0.05,0.14072,NaN,-1.13,0.998,-1.2,NaN
1970,5,-0.302,0.04,-0.49,3.1,-0.041,0.15,0.4669,NaN,-1.8,1.13,-0.04,NaN
1970,6,-0.707,1.02,0.06,0.6,-0.177,-0.12,0.99153,NaN,-2.23,0.947,0.71,NaN
1970,7,-1.18,-0.52,-0.68,-0.1,-0.194,-0.27,0.20769,NaN,-2.75,0.897,0.19,NaN
1970,8,-0.895,0.31,-1.63,-0.5,-0.135,-0.14,-0.15489,NaN,-1.96,0.0872,-0.03,NaN
1970,9,-0.713,1.18,-1.67,0.5,-0.132,-0.38,0.040449,NaN,-1.03,-0.661,-0.65,NaN
1970,10,-0.628,0.74,-1.39,-1.1,-0.19,-0.54,-0.1589,NaN,-0.896,-1.06,-0.75,NaN
1970,11,-1.01,1.85,-0.8,-0.2,-0.234,-0.19,0.43861,NaN,-1.37,-0.829,-0.73,NaN
1970,12,-0.706,1.83,-0.97,-2.7,-0.204,-0.06,-0.22498,NaN,-0.546,-1.11,-1.96,NaN
1971,1,-1.1,0.23,-1.9,-1.4,-0.24,-0.27,0.010222,NaN,-0.336,-1.55,-1.39,NaN
1971,2,-0.792,1.44,-1.74,1.2,-0.286,-0.27,-0.77013,NaN,-0.835,-1.42,-0.15,NaN
1971,3,-0.578,1.98,-1.68,0,-0.304,-0.09,-0.87851,NaN,-0.543,-1.28,-0.02,NaN
1971,4,-0.376,2.58,-1.59,-2,-0.407,0.06,-0.58039,NaN,-0.277,-1.3,0.3,NaN
1971,5,-0.31,0.88,-1.55,3.4,-0.32,0.02,0.8393,NaN,-0.753,-0.898,0.53,NaN
1971,6,-0.328,0.21,-1.55,-3.3,-0.357,-0.3,-0.68775,NaN,-1.06,-0.607,-0.28,NaN
1971,7,-0.371,0.17,-2.2,-3,-0.343,-0.55,-0.42016,NaN,-0.591,-1.02,0.17,NaN
1971,8,-0.637,1.42,-0.15,2.9,-0.429,-0.54,0.95539,NaN,-0.948,-1.02,0.39,NaN
1971,9,-0.409,1.51,0.21,-2.3,-0.36,-0.64,0.26662,NaN,-0.565,-1.06,-0.7,NaN
1971,10,-0.577,1.75,-0.22,-0.3,-0.229,-0.58,1.0487,NaN,-0.943,-1.09,-0.95,NaN
1971,11,-0.565,0.55,-1.25,0.7,-0.237,-0.08,0.55014,NaN,-0.932,-1.36,-0.51,NaN
1971,12,-0.745,0.15,-1.87,1,-0.302,0.14,0.79206,NaN,-1.47,-1.29,-3.26,NaN
1972,1,-0.171,0.33,-1.99,0.7,-0.311,-0.14,0.53596,NaN,-0.263,-1.25,-2.85,NaN
1972,2,-0.119,0.67,-1.83,0.7,-0.374,-0.3,0.24877,NaN,-0.126,-1.17,-0.99,NaN
1972,3,0.14,0.13,-2.09,1.6,-0.433,-0.24,0.13482,NaN,-0.262,-0.783,0.49,NaN
1972,4,0.618,-0.46,-1.65,1.3,-0.32,-0.06,0.78493,NaN,-0.29,-0.128,-1.58,NaN
1972,5,0.889,-1.52,-1.57,3.2,-0.463,0.44,0.19293,NaN,-0.0917,-0.201,0.53,NaN
1972,6,1.08,-1.68,-1.87,4.3,-0.482,0.87,-0.13278,NaN,0.751,-0.757,0.01,NaN
1972,7,1.61,-1.84,-0.83,-0.2,-0.369,0.82,-0.46366,NaN,1.6,-0.459,-0.14,NaN
1972,8,1.77,-1.12,0.25,0.2,-0.377,0.68,0.14644,NaN,2.27,-0.325,0.67,NaN
1972,9,1.58,-1.48,0.17,-4.4,-0.296,0.76,-0.90369,NaN,1.28,0.488,-1.18,NaN
1972,10,1.89,-1.13,0.11,-1.6,-0.28,0.77,0.29987,NaN,1.1,1.04,-0.25,NaN
1972,11,1.91,-0.38,0.57,1.5,-0.27,0.48,-0.37869,NaN,1.2,1.06,0.39,NaN
1972,12,2.14,-1.47,-0.33,2.7,-0.344,0.07,1.5321,NaN,1.68,1.03,-1.05,NaN
1973,1,1.63,-0.43,-0.46,0.7,-0.367,-0.12,2.0266,NaN,1.04,0.924,0.23,NaN
1973,2,0.518,-1.47,-0.61,2.6,-0.387,-0.14,1.1975,NaN,-0.0902,0.893,0.94,NaN
1973,3,0.204,-0.06,-0.5,1.2,-0.337,-0.16,0.97977,NaN,-0.423,0.674,-0.66,NaN
1973,4,-0.407,-0.37,-0.69,-4.1,-0.258,0.04,-1.3654,NaN,-0.95,0.178,0.11,NaN
1973,5,-0.535,0.25,-0.76,-1.1,-0.162,0.41,0.12755,NaN,-1.09,-0.0622,0.5,NaN
1973,6,-0.715,1.22,-0.97,2.7,-0.168,0.33,0.55031,NaN,-1.07,-0.0515,0.08,NaN
1973,7,-1.12,0.63,-0.57,0.4,-0.097,-0.05,0.40729,NaN,-1,-0.585,0.19,NaN
1973,8,-1.07,1.18,-1.14,1.1,-0.126,-0.08,0.33198,NaN,-0.734,-0.524,-0.42,NaN
1973,9,-0.818,1.27,-0.51,-0.6,-0.124,-0.06,0.27624,NaN,-0.593,-1.22,0.43,NaN
1973,10,-0.83,0.85,-0.87,-1.9,-0.209,-0.24,0.21297,NaN,-0.348,-1.5,-0.79,NaN
1973,11,-0.802,2.85,-1.81,-2.1,-0.202,-0.14,0.0014119,NaN,-0.0391,-2.22,-2.45,NaN
1973,12,-1.07,1.76,-0.76,-0.6,-0.231,0.17,0.17501,NaN,-0.0923,-2.4,0.72,NaN
1974,1,-1.06,2.16,-1.22,3.7,-0.269,0.22,0.53892,NaN,-0.107,-2.14,-2.41,NaN
1974,2,-0.772,1.49,-1.65,1.4,-0.277,0.25,-0.33617,NaN,-0.186,-1.69,-0.64,NaN
1974,3,-0.578,2.1,-0.9,0.4,-0.394,0.35,-0.12887,NaN,-0.0385,-1.55,-0.6,NaN
1974,4,-0.121,1.27,-0.52,-0.6,-0.516,0.23,0.50218,NaN,0.378,-1.41,0.15,NaN
1974,5,-0.196,1.24,-0.28,-0.1,-0.493,0.03,-0.55044,NaN,0.352,-1.59,-0.74,NaN
1974,6,0.122,0.14,-0.31,-0.7,-0.44,0.02,-0.13566,NaN,0.0145,-1.06,0.08,NaN
1974,7,-0.0119,1.23,-0.08,1.6,-0.508,0.03,0.42761,NaN,0.395,-1.1,0.09,NaN
1974,8,0.0555,0.56,0.27,-0.2,-0.461,-0.1,-0.39925,NaN,0.175,-0.633,0.06,NaN
1974,9,-0.0426,1.16,0.44,1.3,-0.499,-0.33,-0.17285,NaN,-0.037,-0.808,0.17,NaN
1974,10,-0.641,0.72,-0.1,-0.9,-0.501,-0.4,-1.1182,NaN,-0.29,-0.567,1.08,NaN
1974,11,-0.577,-0.42,0.43,1.1,-0.419,-0.21,-0.27828,NaN,-0.501,-0.91,0.3,NaN
1974,12,-0.648,-0.14,-0.12,2.4,-0.354,-0.15,0.63492,NaN,-0.725,-0.437,0.5,NaN
1975,1,-0.21,-0.62,-0.84,1.9,-0.265,-0.38,1.9315,NaN,-0.62,-0.221,-1.66,NaN
1975,2,-0.348,0.46,-0.71,-0.6,-0.331,-0.52,0.84941,NaN,-1.22,-0.339,-0.9,NaN
1975,3,-0.147,1.14,-0.51,-0.5,-0.302,-0.45,0.4232,NaN,-0.416,-1.28,-0.98,NaN
1975,4,0.116,1.48,-1.3,-0.2,-0.338,-0.25,0.23487,NaN,0.22,-1.46,-1.44,NaN
1975,5,-0.255,0.51,-1.02,-1.9,-0.381,0.09,-0.52538,NaN,-0.207,-1.38,-0.1,NaN
1975,6,-0.688,1.69,-1.16,-1.4,-0.288,0.27,-0.41793,NaN,-0.394,-1.32,-0.59,NaN
1975,7,-0.613,2.13,-0.4,0.2,-0.264,0.07,0.54585,NaN,0.0743,-1.55,0.68,NaN
1975,8,-0.642,2.03,-1.07,-0.5,-0.178,-0.28,0.27065,NaN,0.419,-1.49,-0.59,NaN
1975,9,-0.758,2.15,-1.23,2.8,-0.328,-0.66,1.2474,NaN,0.468,-1.63,0.31,NaN
1975,10,-0.776,1.67,-1.29,-1.4,-0.346,-0.78,0.10667,NaN,0.379,-1.6,-1.01,NaN
1975,11,-0.794,1.25,-2.08,1.5,-0.334,-0.34,0.88078,NaN,0.0615,-1.24,-0.67,NaN
1975,12,-1.22,2.05,-1.61,-1.1,-0.314,0.12,1.6244,NaN,-0.608,-1.68,0.11,NaN
1976,1,-1,1.19,-1.14,0.7,-0.377,0.18,0.50576,NaN,-0.573,-2.32,0.25,NaN
1976,2,-0.299,1.18,-1.85,1.8,-0.434,0.27,2.2231,NaN,-0.153,-1.77,-1.7,NaN
1976,3,-0.114,1.33,-0.96,3,-0.486,0.3,0.86091,NaN,-0.22,-0.988,-1.48,NaN
1976,4,0.0391,0.24,-0.89,0.3,-0.419,0.04,0.50553,NaN,-0.0752,-1.46,0.32,NaN
1976,5,0.48,0.5,-0.68,3.8,-0.48,0.14,0.10796,NaN,0.485,-1.71,0.23,NaN
1976,6,0.864,-0.16,-0.67,1.4,-0.476,0.53,0.25896,NaN,1.59,-1.59,-0.53,NaN
1976,7,0.844,-1.24,0.61,-3.6,-0.299,0.39,-0.066361,NaN,1.41,-1.32,0.56,NaN
1976,8,1.33,-1.46,1.28,-2.4,-0.178,0.11,0.8625,NaN,1.41,-0.592,0.13,NaN
1976,9,1.1,-1.29,0.82,-6.9,-0.185,0.14,-0.4861,NaN,1.29,-0.189,1.14,NaN
1976,10,1.17,0.13,1.11,2.5,-0.285,0.15,-0.9506,NaN,0.828,0.534,0.69,NaN
1976,11,1.09,0.76,1.25,1.4,-0.408,0.24,0.24485,NaN,0.293,0.707,1.95,NaN
1976,12,0.682,-0.48,1.22,-3.9,-0.424,0.4,-1.9176,NaN,0.734,0.233,1.01,NaN
1977,1,0.938,-0.39,1.65,-2.7,-0.381,0.16,-3.3826,NaN,0.814,0.556,2.09,NaN
1977,2,0.544,0.65,1.11,-1.3,-0.325,-0.02,-1.4727,NaN,0.502,0.656,2.42,NaN
1977,3,0.443,-1.2,0.72,-0.5,-0.175,0.11,0.44795,NaN,0.0519,0.393,-1.83,NaN
1977,4,-0.22,-1.17,0.3,0.6,-0.209,-0.12,1.2445,NaN,-0.543,0.0046,0.05,NaN
1977,5,-0.0339,-1.18,0.31,-1.2,-0.162,-0.35,0.23943,NaN,-0.296,0.498,-0.47,NaN
1977,6,0.0474,-2.33,0.42,-2.1,-0.099,0,-0.25223,NaN,-0.376,0.741,0.45,NaN
1977,7,0.206,-1.45,0.19,-0.1,-0.098,0.16,-0.44349,NaN,-0.766,0.816,-0.51,NaN
1977,8,0.000141,-1.42,0.64,-1.1,-0.137,0.09,-1.2206,NaN,-1.17,1.06,0.23,NaN
1977,9,0.108,-0.95,-0.55,-1.1,-0.224,0.51,0.65446,NaN,-1.23,1.54,-1.06,NaN
1977,10,0.408,-1.39,-0.61,1.4,-0.216,0.74,-0.086054,NaN,-0.665,1.4,0.34,NaN
1977,11,0.495,-1.56,-0.72,-0.7,-0.135,0.29,0.64431,NaN,-1.01,1.18,-0.02,NaN
1977,12,0.598,-1.23,-0.69,-1.8,-0.197,-0.19,-0.0081022,NaN,-1.19,1.42,-0.37,NaN
1978,1,0.565,-0.48,0.34,1.7,-0.098,-0.56,0.43842,NaN,-0.937,1.32,1.69,NaN
1978,2,0.513,-2.63,1.45,-3.7,-0.139,-0.71,-2.3669,NaN,-0.776,0.607,2.43,NaN
1978,3,-0.0396,-0.82,1.34,3.6,-0.15,-0.35,0.84466,NaN,-0.848,0.882,0.91,NaN
1978,4,-0.352,-0.88,1.29,-2.5,-0.187,-0.1,-0.90553,NaN,-0.995,0.301,-0.14,NaN
1978,5,-0.362,1.5,0.9,2.1,-0.196,-0.21,0.037118,NaN,-1.61,0.583,-0.27,NaN
1978,6,-0.473,0.4,0.15,1.4,-0.325,0.04,0.48889,NaN,-1.2,0.652,-0.77,NaN
1978,7,-0.406,0.53,-1.24,-3.6,-0.268,0.37,-0.48921,NaN,-0.486,0.358,0.02,NaN
1978,8,-0.647,0.12,-0.56,-2.5,-0.218,0.28,-0.16823,NaN,-0.907,0.58,-0.39,NaN
1978,9,-0.188,0.06,-0.44,0.3,-0.181,0.24,-0.059971,NaN,-0.981,0.0179,-0.04,NaN
1978,10,0.0564,-0.76,0.1,0.1,-0.199,0.18,0.80832,NaN,-0.481,0.413,0.37,NaN
1978,11,0.0758,-0.28,-0.07,3.9,-0.111,-0.2,2.8459,NaN,-0.0276,-0.0688,-1.02,NaN
1978,12,0.331,-0.21,-0.43,-3.9,-0.174,-0.32,-0.91417,NaN,0.367,0.0448,-2.14,NaN
1979,1,-0.128,-0.45,-0.58,-3.6,-0.184,-0.17,-1.8543,0.31,-0.369,0.032,-0.3,0.209
1979,2,0.167,0.61,-1.33,-1.1,-0.142,-0.17,-0.48304,0.42,-0.39,0.0172,-1.57,0.356
1979,3,0.138,-0.49,0.3,1.4,-0.219,-0.11,-0.61992,0.09,-0.244,0.562,0.51,0.899
1979,4,0.303,-0.65,0.89,-2.1,-0.228,-0.05,-1.4427,-0.29,0.256,0.342,-0.87,0.678
1979,5,0.38,0.46,1.09,-0.5,-0.109,-0.08,-0.19933,-0.92,0.371,-0.0395,0.45,0.724
1979,6,0.345,0.58,0.17,1.1,-0.033,0.19,0.74312,-1.23,0.152,-0.0274,-0.83,1.7
1979,7,0.0745,-0.76,0.84,0.8,-0.085,0.34,0.12555,-1.19,-0.0574,0.0159,0.1,2.412
1979,8,0.227,-0.69,0.52,0,-0.106,-0.05,-0.53078,-1.27,0.604,0.195,0.24,0.546
1979,9,0.656,0.11,1,0.8,-0.1,-0.21,0.044581,-1.4,0.68,0.271,0.8,0.629
1979,10,0.551,-0.37,1.06,0.6,-0.079,-0.13,-1.1802,-1.52,0.373,0.422,0.91,0.16
1979,11,0.587,-0.61,0.48,2.1,-0.076,-0.38,0.57163,-1.5,0.0247,0.659,0.63,-0.423
1979,12,0.359,-0.9,-0.42,2.1,-0.05,-0.36,1.5802,-1.14,-0.105,1,0.06,-0.951
1980,1,0.393,0.28,-0.11,-2.6,0.008,-0.07,-1.7201,-0.67,-0.374,1.47,-0.45,-0.447
1980,2,0.224,-0.02,1.32,0.6,-0.069,-0.25,-0.07437,-0.38,-0.618,1.18,2.11,-0.98
1980,3,0.223,-1.06,1.09,0,-0.129,-0.26,-1.2219,-0.22,-0.569,0.71,-0.65,-1.424
1980,4,0.166,-1.6,1.49,0,0.009,0.22,-0.30338,0.19,-0.459,0.499,1.99,-2.068
1980,5,0.461,-0.35,1.2,-2.9,0.139,0.18,-1.0693,0.64,-0.395,0.464,0.59,-0.479
1980,6,0.573,-0.68,-0.22,1.1,0.118,-0.24,0.56278,0.96,-0.398,0.955,-0.89,0.286
1980,7,0.00155,-0.14,0.23,-2.8,0.06,-0.27,-0.51706,1.26,-0.799,1.01,-0.42,-1.944
1980,8,-0.0506,-0.06,0.51,-2.5,0.033,-0.29,-0.25511,1.33,-0.207,0.219,-0.98,-0.997
1980,9,0.219,-0.54,0.1,2.2,0.002,-0.35,0.35047,1.48,-0.0904,0.24,-0.31,-1.701
1980,10,-0.0696,-0.34,1.35,-2,-0.052,-0.12,-0.64227,1.44,-0.857,0.4,1.26,0.577
1980,11,0.351,-0.47,0.37,-3.8,-0.187,-0.06,-1.0456,1.3,-0.455,0.575,1.1,-2.013
1980,12,0.403,-0.21,-0.1,1.6,-0.239,-0.09,0.038526,1.03,-0.4,0.706,1.26,-0.356
1981,1,-0.597,0.27,0.59,0.5,-0.167,0.15,0.78209,0.83,-1.36,1.02,3.66,0.231
1981,2,-0.56,-0.47,1.46,1.5,-0.166,0.15,0.23752,0.63,-1.08,0.283,0.14,0.039
1981,3,-0.215,-2.01,0.99,-0.9,0.016,0.01,-1.3194,0.63,-0.377,-0.149,2.24,-0.966
1981,4,-0.344,-0.6,1.45,-1.9,-0.081,0.31,0.55782,0.67,-0.189,0.0448,-0.85,-1.462
1981,5,-0.0662,0.82,1.75,0.5,-0.069,0.37,0.34198,0.38,0.0059,-0.231,0.95,-0.344
1981,6,-0.0154,1.28,1.69,-2.2,-0.047,-0.18,-0.49748,0.08,0.046,-0.0343,-0.07,0.352
1981,7,-0.378,0.87,0.84,2.1,-0.08,-0.39,0.59577,0.12,-0.102,-0.0525,-0.35,-0.986
1981,8,-0.478,0.4,0.18,0.7,-0.101,-0.14,-0.077303,-0.13,-0.477,0.0762,0.75,-2.118
1981,9,0.0995,0.52,0.42,0.1,-0.022,-0.16,-1.0616,-0.25,-0.127,0.359,0.47,-1.509
1981,10,-0.122,-0.71,0.18,-0.2,-0.172,-0.25,-1.622,-0.4,-0.134,0.41,-1.01,-0.26
1981,11,-0.273,0.07,0.8,-1,-0.122,0,0.052165,-0.47,-0.543,0.364,1.19,0.626
1981,12,0.24,0.41,0.67,-2.3,0.008,0.28,-1.0378,-0.76,-0.213,0.597,0.34,1.116
1982,1,0.314,0.87,0.34,-1.9,-0.066,0.33,-0.59028,-0.86,0.105,0.733,-1.66,-0.554
1982,2,-0.0551,-0.03,0.2,2.6,-0.064,0.27,1.3542,-1.12,-0.107,0.731,-1.63,0.277
1982,3,0.109,0.05,0.19,3.1,-0.066,0.27,1.2417,-1.34,-0.876,1.35,-1.67,1.603
1982,4,0.306,-0.46,-0.19,-0.6,-0.168,0.37,1.3839,-1.27,-0.883,1.55,-1.18,1.531
1982,5,0.737,-0.74,-0.58,1.2,-0.177,0.51,-0.3127,-1.11,-0.467,1.58,-0.09,0.118
1982,6,1,-2.49,-0.78,-4,-0.169,0.62,-1.1657,-0.93,0.0137,1.32,0.34,0.92
1982,7,0.769,-1.89,0.58,-1,-0.214,0.59,0.1804,-0.18,0.58,0.564,0.11,-0.415
1982,8,1.06,-2.66,0.39,3.2,-0.294,0.52,0.33364,0.42,1.17,0.81,-0.07,0.779
1982,9,1.71,-2.12,0.84,1.7,-0.293,0.75,0.60321,0.79,1.93,0.89,0.21,1.58
1982,10,1.83,-2.2,0.37,1.8,-0.356,1.01,-0.50823,1.05,1.82,1.21,-0.37,-0.702
1982,11,2.43,-3.25,-0.25,3.2,-0.402,0.59,0.84496,1.09,2.82,0.314,-0.29,-0.849
1982,12,2.69,-2.48,0.26,3.3,-0.365,-0.19,1.3393,1.08,3.37,0.498,0.72,-1.934
1983,1,2.25,-3.36,0.56,3.5,-0.283,-0.51,2.041,1.04,3.19,0.67,2.35,-1.34
1983,2,1.67,-3.46,1.14,-1.8,-0.089,-0.54,-0.8469,1.01,2.51,0.43,2.52,-1.081
1983,3,1.47,-3.25,2.11,2.4,0.096,-0.69,0.01938,1.01,2.2,-0.239,2.68,0.166
1983,4,1.34,-1.41,1.87,-1.4,0.074,-0.57,-0.88713,1.12,2.73,-1.51,0.31,0.149
1983,5,1.96,0.79,1.8,-0.5,-0.033,-0.12,-0.49324,1.1,3.09,-2.03,0.08,-0.437
1983,6,1.53,-0.58,2.36,0.9,-0.039,0.19,0.32843,0.62,3.54,-2.6,0.61,-0.263
1983,7,1.08,-0.7,3.51,-0.1,0,0.28,0.28952,0.27,3.27,-2.82,0.06,1.114
1983,8,0.886,-0.37,1.85,1.5,-0.143,0.4,1.1942,0.01,2.88,-2.39,-0.18,0.792
1983,9,0.781,0.91,0.91,-2.6,-0.201,0.33,0.017221,-0.18,1.99,-1.88,-0.99,-0.696
1983,10,-0.148,0.34,0.96,2.8,-0.181,-0.06,1.1059,-0.45,1.44,-1.79,-0.31,1.193
1983,11,-0.41,-0.12,1.02,-4.3,-0.143,-0.26,-0.095815,-0.52,0.926,-1.47,1.23,0.727
1983,12,-0.638,-0.17,1.69,0.4,0.012,-0.05,0.4275,-0.69,0.702,-0.778,-0.56,0.475
1984,1,-0.281,-0.03,1.5,4.1,-0.091,0.06,1.1582,-0.71,0.54,-0.0531,0.57,-1.098
1984,2,-0.0458,0.43,1.21,1.9,-0.073,0.03,0.24714,-0.84,0.485,0.802,0.96,-0.544
1984,3,0.018,-0.85,1.77,-2.4,-0.11,0.25,-1.9309,-1.04,0.847,0.479,1.88,0.251
1984,4,-0.301,0.39,1.52,-0.7,-0.142,0.28,-0.29241,-1.19,0.871,-0.342,0.98,-0.204
1984,5,-0.492,-0.03,1.3,2,-0.151,-0.27,0.50877,-1.1,-0.148,-0.0712,0.01,-1.237
1984,6,-0.892,-1.22,0.18,0,-0.31,-0.71,-0.040511,-1.1,-0.592,-0.125,-0.07,0.426
1984,7,-0.246,0.12,-0.18,-2.2,-0.251,-0.66,0.041163,-1.52,-0.437,-0.149,0.06,0.89
1984,8,-0.178,0.1,-0.03,0.6,-0.211,-0.54,0.64902,-1.73,-0.0015,-0.0373,-0.05,-0.548
1984,9,-0.0996,0.17,0.67,0.5,-0.194,-0.38,-0.34165,-1.62,0.0909,-0.282,-0.26,0.327
1984,10,-0.764,-0.61,0.58,2,-0.329,-0.23,-0.47962,-1.38,-0.266,-0.346,-0.54,-0.009
1984,11,-0.407,0.12,0.71,0.9,-0.409,-0.28,-0.66584,-0.76,0.0384,-1.23,0.2,-0.024
1984,12,-0.774,-0.24,0.82,2.1,-0.303,-0.24,0.67863,-0.42,0.02,-1.3,-2.55,-1.476
1985,1,-0.672,-0.55,1.27,-3.9,-0.339,-0.17,-2.2192,0.13,-0.214,-0.658,2.32,-0.795
1985,2,-0.717,0.79,0.94,-1.8,-0.314,-0.42,-1.492,0.42,-0.543,0.0096,-1.99,0.215
1985,3,-0.709,0.2,0.57,0.5,-0.341,-0.39,0.73473,0.54,0.0136,-0.447,-1.11,-0.134
1985,4,-0.569,1.42,0.19,0.3,-0.386,0.06,0.46751,0.9,-0.284,-0.0835,-0.45,0.031
1985,5,-0.725,-0.15,0,-1,-0.322,-0.1,-0.40204,1.23,-0.358,0.382,-0.31,-0.066
1985,6,-0.583,-1.39,0.18,-2.2,-0.113,-0.66,-0.46683,1.5,-0.278,0.142,0.08,-0.331
1985,7,-0.573,-0.2,1.07,0.9,-0.138,-0.54,-0.30893,1.45,-1.02,0.294,0.49,1.914
1985,8,-0.258,0.66,0.81,1.9,-0.266,-0.12,-0.057703,1.45,-1.26,0.259,-0.54,0.595
1985,9,-0.534,0,0.44,-2.3,-0.232,-0.06,-0.01932,1.4,-1.08,0.0814,-1.1,1.507
1985,10,-0.385,-0.76,0.29,-0.4,-0.23,-0.02,0.88226,1.34,-1.07,0.299,-1.75,0.471
1985,11,-0.417,-0.35,-0.75,-3.3,-0.28,0.07,-1.1303,1.26,-1.32,0.35,-2.26,1.085
1985,12,-0.412,0.12,0.38,-1.9,-0.322,0.09,-1.7864,1.05,-1.12,-0.0002,1.7,1.24
1986,1,-0.5,0.82,1.12,2.7,-0.328,0.18,0.0055734,0.87,-0.59,-0.148,2.4,0.158
1986,2,-0.122,-1.28,1.61,-3.9,-0.26,0.21,-2.0451,0.91,-0.114,0.017,0.79,-1.588
1986,3,-0.111,-0.09,2.18,5,-0.278,0.2,2.5886,1,-0.471,0.703,1.45,-0.77
1986,4,-0.161,0.11,1.55,0,-0.31,0.42,-0.010541,0.74,-0.323,0.933,-0.5,-0.087
1986,5,-0.263,-0.63,1.16,3.7,-0.214,0.42,0.36475,0.42,-0.698,0.941,0.11,-1.847
1986,6,-0.191,1.01,0.89,0.8,-0.246,-0.05,0.63039,0.19,-0.938,1.28,0.3,-0.619
1986,7,0.214,0.24,1.38,1,-0.234,-0.22,-0.0050029,0.12,-0.362,0.895,-0.47,0.089
1986,8,0.258,-0.85,0.22,-4.9,-0.258,0.06,-0.6741,-0.24,-0.487,0.884,0.44,-0.157
1986,9,0.408,-0.53,0.22,-4.8,-0.205,0.27,0.015061,-0.38,-0.484,1.02,-1.05,0.849
1986,10,0.2,0.54,1,5.4,-0.304,0.36,1.3074,-0.41,-0.351,1.3,1,0.306
1986,11,0.951,-1.57,1.77,4.7,-0.383,0.36,1.0066,-0.34,-0.321,1.36,-1.06,-0.222
1986,12,0.89,-1.64,1.77,2.7,-0.356,0.16,0.55308,-0.62,0.415,1.16,1.64,0.886
1987,1,1.23,-0.75,1.88,-4.6,-0.263,-0.02,-0.30801,-0.65,0.5,0.629,1.59,-0.95
